,loss,accuracy,val_loss,val_accuracy
0,0.277406245470047,0.8831809163093567,0.16556069254875183,0.9346500039100647
1,0.10860326141119003,0.9600474238395691,0.07768073678016663,0.9706500172615051
2,0.07432519644498825,0.9714764356613159,1.374691367149353,0.9636499881744385
3,0.06173931434750557,0.9764068126678467,0.061110902577638626,0.9779000282287598
4,0.054088957607746124,0.9788376688957214,0.14599965512752533,0.9656999707221985
5,0.04401318356394768,0.9826996326446533,0.07707598060369492,0.9848999977111816
6,0.03731657937169075,0.9845423698425293,0.08241460472345352,0.96875
